5.190000e+02 6.813588e+01 1.508339e+01 
5.200000e+02 6.991173e+01 6.010561e+00 
5.210000e+02 6.911699e+01 -3.320522e+00 
5.220000e+02 6.587901e+01 -1.187116e+01 
5.230000e+02 6.080981e+01 -1.884999e+01 
5.240000e+02 5.473484e+01 -2.391178e+01 
5.250000e+02 4.840722e+01 -2.712180e+01 
5.260000e+02 4.235543e+01 -2.878692e+01 
5.270000e+02 3.687007e+01 -2.928804e+01 
5.280000e+02 3.206180e+01 -2.897675e+01 
5.290000e+02 2.793100e+01 -2.813403e+01 
5.300000e+02 2.442195e+01 -2.696626e+01 
5.310000e+02 2.145721e+01 -2.561693e+01 
5.320000e+02 1.895642e+01 -2.418197e+01 
5.330000e+02 1.684531e+01 -2.272343e+01 
5.340000e+02 1.505909e+01 -2.128009e+01 
5.350000e+02 1.354301e+01 -1.987512e+01 
5.360000e+02 1.225160e+01 -1.852148e+01 
5.370000e+02 1.114745e+01 -1.722543e+01 
5.380000e+02 1.019993e+01 -1.598901e+01 
5.390000e+02 9.383998e+00 -1.481162e+01 
5.400000e+02 8.679131e+00 -1.369108e+01 
5.410000e+02 8.068508e+00 -1.262430e+01 
5.420000e+02 7.538287e+00 -1.160772e+01 
5.430000e+02 7.077043e+00 -1.063759e+01 
5.440000e+02 6.675312e+00 -9.710164e+00 
5.450000e+02 6.325228e+00 -8.821797e+00 
5.460000e+02 6.020228e+00 -7.968992e+00 
5.470000e+02 5.754824e+00 -7.148445e+00 
5.480000e+02 5.524411e+00 -6.357053e+00 
5.490000e+02 5.325118e+00 -5.591911e+00 
5.500000e+02 5.153685e+00 -4.850310e+00 
5.510000e+02 5.007365e+00 -4.129722e+00 
5.520000e+02 4.883848e+00 -3.427784e+00 
5.530000e+02 4.781187e+00 -2.742287e+00 
5.540000e+02 4.697756e+00 -2.071157e+00 
5.550000e+02 4.632200e+00 -1.412444e+00 
5.560000e+02 4.583401e+00 -7.643017e-01 
5.570000e+02 4.550453e+00 -1.249798e-01 
5.580000e+02 4.532637e+00 5.071938e-01 
5.590000e+02 4.529401e+00 1.133823e+00 
5.600000e+02 4.540352e+00 1.756457e+00 
5.610000e+02 4.565239e+00 2.376599e+00 
5.620000e+02 4.603950e+00 2.995719e+00 
5.630000e+02 4.656505e+00 3.615262e+00 
5.640000e+02 4.723056e+00 4.236661e+00 
5.650000e+02 4.803884e+00 4.861342e+00 
5.660000e+02 4.899406e+00 5.490735e+00 
5.670000e+02 5.010177e+00 6.126285e+00 
5.680000e+02 5.136902e+00 6.769457e+00 
5.690000e+02 5.280441e+00 7.421746e+00 
5.700000e+02 5.441830e+00 8.084686e+00 
5.710000e+02 5.622293e+00 8.759859e+00 
5.720000e+02 5.823265e+00 9.448901e+00 
